# Rime user dictionary
#@/db_name	luna_pinyin.userdb
#@/db_type	userdb
#@/rime_version	1.5.3
#@/tick	7560
#@/user_id	fedc3d7a-10a1-40a4-8722-dc6db483d2ef
a 	啊	c=15 d=1.74342 t=7560
zeng jia 	增加	c=1 d=0.0147723 t=7560
zeng liang 	增量	c=1 d=1 t=871
zhai 	宅	c=1 d=2.06045e-05 t=7560
zhai chu 	摘除	c=1 d=1 t=3921
zhan 	戰	c=4 d=1.25427e-05 t=7560
zhan 	站	c=6 d=0.00609008 t=7560
zhan shi 	展示	c=2 d=1.00004 t=3663
zhan yong 	佔用	c=1 d=4.91812e-05 t=7560
zhan zhang 	站長	c=2 d=6.135e-10 t=7560
zhang 	張	c=6 d=2.8375 t=7560
zhang 	長	c=1 d=5.90329e-06 t=7560
zhang de 	長得	c=3 d=0.00528422 t=7560
zhang hao 	帳號	c=3 d=0.74104 t=7560
zhang hu 	賬戶	c=7 d=0.00506587 t=7560
zhang jie 	章節	c=1 d=0.479505 t=7560
zhang qiang 	張強	c=1 d=0.000228266 t=7560
zhang wu 	帳務	c=1 d=0.000593188 t=7560
zhang xue you 	張學友	c=1 d=1.16524e-05 t=7560
zhang zhi 	張紙	c=1 d=0.00244185 t=7560
zhao 	找	c=11 d=0.208382 t=7560
zhao 	照	c=1 d=0.0218184 t=7560
zhao 	釗	c=10 d=0.917475 t=7560
zhao bu dao 	找不到	c=1 d=1 t=3709
zhao dao 	找到	c=4 d=0.245367 t=7560
zhao ge 	找個	c=2 d=0.00730891 t=7560
zhao le 	找了	c=1 d=9.8307e-06 t=7560
zhao ni 	找你	c=1 d=7.31927e-06 t=7560
zhao wo 	找我	c=2 d=0.543745 t=7560
zhao zhao 	找找	c=1 d=0.83527 t=7560
zhe 	着	c=2 d=3.1336e-05 t=7560
zhe 	這	c=19 d=0.232214 t=7560
zhe bian 	這邊	c=20 d=0.570079 t=7560
zhe bu fen 	這部份	c=1 d=1 t=445
zhe ce 	這側	c=1 d=1.04386e-05 t=7560
zhe ci 	這次	c=3 d=0.158025 t=7560
zhe die 	摺疊	c=5 d=0.000203389 t=7560
zhe ge 	這個	c=97 d=7.59938 t=7560
zhe jiu 	這就	c=1 d=1 t=1575
zhe li 	這裏	c=1 d=0.25924 t=7560
zhe li mian 	這裏面	c=1 d=0.247833 t=7560
zhe liang ge 	這兩個	c=1 d=1 t=1382
zhe liang tai 	這兩臺	c=1 d=1 t=528
zhe ren 	這人	c=4 d=1.10446 t=7560
zhe shi ge 	這是個	c=1 d=7.17434e-06 t=7560
zhe tai 	這臺	c=2 d=0.26982 t=7560
zhe xie 	這些	c=6 d=0.0711624 t=7560
zhe yang 	這樣	c=7 d=0.699924 t=7560
zhe zhong 	這種	c=3 d=0.143834 t=7560
zhe zhou 	這周	c=2 d=1.00677 t=2466
zhen 	振	c=1 d=0.00621991 t=7560
zhen ai 	真愛	c=1 d=0.0343896 t=7560
zhen de 	真的	c=2 d=0.0219918 t=7560
zhen dui 	針對	c=1 d=1 t=3673
zhen shang 	鎮上	c=1 d=1 t=3199
zhen shi 	真實	c=3 d=0.418903 t=7560
zhen shi 	真是	c=1 d=0.000153011 t=7560
zheng 	整	c=1 d=0.0948935 t=7560
zheng chang 	正常	c=9 d=0.730831 t=7560
zheng li 	整理	c=4 d=0.010446 t=7560
zheng que 	正確	c=1 d=0.0365162 t=7560
zheng shu 	整數	c=2 d=0.000986014 t=7560
zheng wu 	政務	c=1 d=1 t=32
zheng xing 	整型	c=1 d=3.09776e-08 t=7560
zheng zai 	正在	c=2 d=0.0213121 t=7560
zheng ze 	正則	c=3 d=0.00144361 t=7560
zhi 	值	c=3 d=0.106848 t=7560
zhi 	只	c=4 d=0.839457 t=7560
zhi 	直	c=1 d=0.442639 t=7560
zhi 	至	c=2 d=0.0417251 t=7560
zhi 	製	c=1 d=1 t=713
zhi ban 	值班	c=1 d=6.75769e-08 t=7560
zhi chi 	支持	c=13 d=0.284779 t=7560
zhi dai 	指代	c=1 d=0.0428521 t=7560
zhi dao 	知道	c=11 d=0.00729463 t=7560
zhi de 	指的	c=2 d=1.00005 t=2918
zhi de mai 	值得買	c=3 d=2.98506 t=303
zhi ding 	制定	c=1 d=1 t=823
zhi ding 	指定	c=16 d=0.190313 t=7560
zhi du 	只讀	c=3 d=2.37802 t=1310
zhi gai le 	只改了	c=1 d=1.46353e-10 t=7560
zhi hou 	之後	c=6 d=0.261207 t=7560
zhi hui zong 	只彙總	c=1 d=0.000176887 t=7560
zhi jian 	之間	c=1 d=1.76917e-06 t=7560
zhi jie 	直接	c=7 d=0.923116 t=7560
zhi nan 	直男	c=7 d=0.663292 t=7560
zhi neng 	只能	c=3 d=0.449486 t=7560
zhi qian 	之前	c=15 d=0.671664 t=7560
zhi xing 	執行	c=25 d=0.690725 t=7560
zhi xu yao 	只需要	c=3 d=5.49738e-07 t=7560
zhi yao 	只要	c=4 d=0.00352449 t=7560
zhi yao zai 	只要在	c=1 d=5.13208e-06 t=7560
zhi you 	只有	c=3 d=0.000583645 t=7560
zhi zhi 	紙質	c=1 d=0.748264 t=7560
zhi zuo 	製作	c=6 d=1.92644 t=7560
zhong 	中	c=14 d=0.184015 t=7560
zhong 	種	c=2 d=0.00183548 t=7560
zhong duan 	終端	c=1 d=0.00171216 t=7560
zhong ge 	種鴿	c=1 d=1 t=2716
zhong qiu 	中秋	c=1 d=7.03347e-08 t=7560
zhong wen 	中文	c=2 d=0.00873865 t=7560
zhong xun 	中旬	c=1 d=3.4153e-09 t=7560
zhong yao xing 	重要性	c=1 d=8.58924e-06 t=7560
zhou 	周	c=1 d=1 t=1484
zhou bao 	週報	c=1 d=1.32381e-06 t=7560
zhou bian 	週邊	c=1 d=4.02798e-09 t=7560
zhou mo 	週末	c=1 d=0.00677172 t=7560
zhou si 	宙斯	c=1 d=6.00802e-07 t=7560
zhou yi 	週一	c=2 d=0.00313822 t=7560
zhu 	主	c=4 d=0.995012 t=7560
zhu 	住	c=4 d=2.38251 t=2836
zhu ban 	主板	c=1 d=0.955997 t=7560
zhu ce 	註冊	c=10 d=0.000736216 t=7560
zhu cong 	主從	c=11 d=2.37343 t=3978
zhu fang 	住房	c=1 d=3.64343e-05 t=7560
zhu ji 	主機	c=5 d=0.0443914 t=7560
zhu jie dian 	主節點	c=1 d=9.05145e-05 t=7560
zhu le 	住了	c=1 d=1 t=2797
zhu le 	築了	c=1 d=1 t=2663
zhu shi 	註釋	c=2 d=9.93521e-05 t=7560
zhu shu 	煮熟	c=1 d=1 t=1860
zhu ti 	主題	c=1 d=9.51715e-07 t=7560
zhu yao 	主要	c=2 d=0.0125881 t=7560
zhu yi 	注意	c=1 d=6.59084e-08 t=7560
zhua 	抓	c=1 d=1.3172e-06 t=7560
zhuan 	轉	c=3 d=0.00543443 t=7560
zhuan dao 	轉到	c=1 d=0.524663 t=7560
zhuan huan 	轉換	c=1 d=1 t=1680
zhuan wan 	轉彎	c=1 d=0.00134011 t=7560
zhuan ye 	專業	c=1 d=0.0780817 t=7560
zhuan yi 	專一	c=1 d=0.0263839 t=7560
zhuan yi 	轉義	c=2 d=1.99501 t=3006
zhuang 	莊	c=1 d=0.0031042 t=7560
zhuang 	裝	c=1 d=0.99005 t=7560
zhuang bei 	裝備	c=1 d=1 t=299
zhuang de 	裝得	c=1 d=2.96811e-05 t=7560
zhuang le 	裝了	c=2 d=0.00829912 t=7560
zhuang tai 	狀態	c=14 d=0.000470038 t=7560
zhun 	準	c=1 d=1.14255e-09 t=7560
zhun bei 	準備	c=1 d=1 t=185
zi 	子	c=1 d=0.00737249 t=7560
zi 	字	c=0 d=0.00100017 t=7560
zi 	自	c=2 d=0.00026261 t=7560
zi cheng 	自成	c=1 d=0.390628 t=7560
zi chuan 	字串	c=1 d=1 t=2361
zi dian 	字典	c=2 d=4.83563e-05 t=7560
zi ding 	自定	c=1 d=2.40051e-08 t=7560
zi dong 	自動	c=8 d=0.0401644 t=7560
zi duan 	字段	c=9 d=0.252079 t=7560
zi fu chuan 	字符串	c=2 d=7.81082e-06 t=7560
zi hai 	自嗨	c=2 d=0.541306 t=7560
zi ji 	自己	c=8 d=0.193681 t=7560
zi ji de 	自己的	c=1 d=1 t=4046
zi mu zu 	字幕組	c=8 d=0.985132 t=7560
zi ran 	自然	c=1 d=1.04909e-05 t=7560
zi wen 	自問	c=1 d=0.160414 t=7560
zi wo 	自我	c=1 d=0.327915 t=7560
zi xin 	自信	c=2 d=0.00342386 t=7560
zi xing 	自行	c=1 d=0.00172074 t=7560
zi xun 	諮詢	c=1 d=3.84943e-05 t=7560
zi yuan 	資源	c=3 d=5.73528e-08 t=7560
zong 	總	c=2 d=0.00267202 t=7560
zong bi 	總比	c=1 d=0.00191125 t=7560
zong de 	總的	c=1 d=3.33154e-11 t=7560
zong gong 	總共	c=3 d=1.83527 t=3903
zou 	走	c=3 d=0.292293 t=7560
zou lu 	走路	c=1 d=0.000539429 t=7560
zu 	組	c=4 d=0.67032 t=7560
zu jian 	組件	c=1 d=1.76035e-06 t=7560
zu jie 	租借	c=1 d=0.878095 t=7560
zu jin 	租金	c=1 d=3.66169e-05 t=7560
zu se 	阻塞	c=1 d=1 t=2870
zu zhang 	組長	c=3 d=0.00127747 t=7560
zui 	最	c=1 d=0.00285124 t=7560
zui chang 	最長	c=1 d=0.000497955 t=7560
zui chi 	最遲	c=2 d=0.00161245 t=7560
zui da 	最大	c=5 d=1.00162 t=3244
zui duo 	最多	c=4 d=3.39715 t=1945
zui hao 	最好	c=1 d=1 t=1364
zui hou 	最後	c=3 d=0.214381 t=7560
zui jin 	最近	c=2 d=0.00082099 t=7560
zui nen 	最嫩	c=1 d=0.00339653 t=7560
zui xin 	最新	c=4 d=1.00475e-05 t=7560
zui zao 	最早	c=1 d=1 t=1975
zui zhong 	最終	c=1 d=0.162838 t=7560
zuo 	做	c=5 d=0.0271175 t=7560
zuo de 	做的	c=2 d=1.22217e-08 t=7560
zuo ge 	做個	c=1 d=1 t=3405
zuo guo 	做過	c=1 d=0.0217096 t=7560
zuo le 	做了	c=3 d=0.0402049 t=7560
zuo tian 	昨天	c=3 d=0.0127784 t=7560
zuo wan 	昨晚	c=2 d=5.709e-07 t=7560
zuo wei 	作爲	c=3 d=0.94963 t=7560
zuo yong 	作用	c=2 d=1.50153 t=7560
zuo you 	左右	c=4 d=0.0018556 t=7560
